table_number;table_name;material_group;material_code;material_label;level_1;level_2;level_3;level_4;description;description_main;abr_code;period_begin_code;period_begin_label;period_begin_group;period_end_code;period_end_label;period_end_group;date_range_text;indent_spaces
7;MATERIAAL;;;;Organisch;;;;Ivoor;Ivoor;ODI;;;;;;;;3
7;MATERIAAL;;;;Organisch;;;;Leer/huid/bont;Leer/huid/bont;ODL;;;;;;;;3
7;MATERIAAL;;;;Organisch;;;;Organisch dierlijk;Organisch dierlijk;ODX;;;;;;;;3
7;MATERIAAL;;;;Organisch;;;;Organisch menselijk;Organisch menselijk;OMX;;;;;;;;3
7;MATERIAAL;;;;Organisch;;;;Organisch plantaardig;Organisch plantaardig;OPX;;;;;;;;3
7;MATERIAAL;;;;Organisch;;;;Schelp;Schelp;ODS;;;;;;;;3
7;MATERIAAL;;;;Organisch;;;;Textiel:katoen/linnen/wol/zijde;Textiel:katoen/linnen/wol/zijde;OTE;;;;;;;;3
7;MATERIAAL;;;;;;;;Steen;Steen;SXX;;;;;;;;0
7;MATERIAAL;;;;Steen;;;;Barnsteen;Barnsteen;SBA;;;;;;;;3
7;MATERIAAL;;;;Steen;;;;Bergkristal;Bergkristal;SBE;;;;;;;;3
7;MATERIAAL;;;;Steen;;;;Diabaas/gabbro/doleriet/dioriet;Diabaas/gabbro/doleriet/dioriet;SDI;;;;;;;;3
7;MATERIAAL;;;;Steen;;;;Git;Git;SGI;;;;;;;;3
7;MATERIAAL;;;;Steen;;;;Graniet/gneis;Graniet/gneis;SGR;;;;;;;;3
7;MATERIAAL;;;;Steen;;;;Jadeiet/nefriet;Jadeiet/nefriet;SJA;;;;;;;;3
7;MATERIAAL;;;;Steen;;;;Kalk(steen);Kalk(steen);SKA;;;;;;;;3
7;MATERIAAL;;;;Steen;;;;Leisteen;Leisteen;SLE;;;;;;;;3
7;MATERIAAL;;;;Steen;;;;Marmer;Marmer;SMA;;;;;;;;3
7;MATERIAAL;;;;Steen;;;;Oker;Oker;SOK;;;;;;;;3
7;MATERIAAL;;;;Steen;;;;Tefriet/basaltlava;Tefriet/basaltlava;STE;;;;;;;;3
7;MATERIAAL;;;;Steen;;;;Tufsteen;Tufsteen;STU;;;;;;;;3
7;MATERIAAL;;;;Steen;;;;Vuursteen;Vuursteen;SVU;;;;;;;;3
7;MATERIAAL;;;;Steen;;;;Zandsteen/kwartsiet;Zandsteen/kwartsiet;SZA;;;;;;;;3
7;MATERIAAL;;;;Steen;;;;Onbekend;Onbekend;XXX;;;;;;;;3
7;MATERIAAL;;;;;;;;Niet van toepassing;Niet van toepassing;---;;;;;;;;0
8;VONDSTEN / GRONDSPOREN;Glas;GLS;Glas;;;;;Afval;Afval;AFVAL;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Glas;GLS;Glas;;;;;Amulet/talisman;Amulet/talisman;AMULET;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Glas;GLS;Glas;;;;;Armband/armring;Armband/armring;ARMBAND;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Glas;GLS;Glas;Armband/armring;;;;La Tene;La Tene;LATENE;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Glas;GLS;Glas;Armband/armring;;;;La Tene:1-ribbig/D-vormig;La Tene:1-ribbig/D-vormig;LATENE1R;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Glas;GLS;Glas;Armband/armring;;;;La Tene:2-ribbig;La Tene:2-ribbig;LATENE2R;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Glas;GLS;Glas;Armband/armring;;;;La Tene:3-ribbig;La Tene:3-ribbig;LATENE3R;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Glas;GLS;Glas;Armband/armring;;;;La Tene:4-ribbig;La Tene:4-ribbig;LATENE4R;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Glas;GLS;Glas;Armband/armring;;;;La Tene:5-ribbig;La Tene:5-ribbig;LATENE5R;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Glas;GLS;Glas;Armband/armring;;;;La Tene:6-ribbig;La Tene:6-ribbig;LATENE6R;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Glas;GLS;Glas;Armband/armring;;;;La Tene:7-ribbig;La Tene:7-ribbig;LATENE7R;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Glas;GLS;Glas;;;;;Halffabrikaat;Halffabrikaat;HALFFABR;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Glas;GLS;Glas;;;;;Hanger;Hanger;HANGER;IJZ;IJzertijd: 800 - 12 vC;IJzertijd: 800 - 12 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Glas;GLS;Glas;;;;;Kraal;Kraal;KRAAL;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Glas;GLS;Glas;Kraal;;;;faience kraal;faience kraal;FAIENCEK;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Glas;GLS;Glas;Kraal;;;;"""Ringperle""";"""Ringperle""";RINGPERL;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Glas;GLS;Glas;Kraal;;;;segmentkraal;segmentkraal;SEGMENTK;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Glas;GLS;Glas;Kraal;;;;segmentkraal, faience;segmentkraal, faience;SEGMENTF;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;BRONSM;Bronstijd midden: 1800 - 1100 vC;Bronstijd: 2000 - 800 vC;;4
8;VONDSTEN / GRONDSPOREN;Glas;GLS;Glas;;;;;Onbekend;Onbekend;XXX;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Glas;GLS;Glas;;;;;Sieraad;Sieraad;SIERAAD;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Glas;GLS;Glas;;;;;Slak;Slak;SLAK;IJZ;IJzertijd: 800 - 12 vC;IJzertijd: 800 - 12 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;Aardewerk, gedraaid;Aardewerk, gedraaid;AWG;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;Aardewerk, handgevormd;Aardewerk, handgevormd;AWH;NEO;Neolithicum: 5300 - 2000 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd;;;;complexe randversiering/golfrand;complexe randversiering/golfrand;VRSCMPLX;NEOMA;Neolithicum midden A: 4200 - 3400 vC;Neolithicum: 5300 - 2000 vC;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd;;;;Kalenderberg-/reliefversiering;Kalenderberg-/reliefversiering;KALENDER;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd;;;;kamstreekversiering;kamstreekversiering;KAMSTRK;NEOVA;Neolithicum vroeg A: 5300 - 4900 vC;Neolithicum: 5300 - 2000 vC;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd;;;;kerfsnedeversiering;kerfsnedeversiering;KERFSNED;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;VMEA;Middeleeuwen vroeg A: 450 - 525 nC;Middeleeuwen: 450 - 1500 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd;;;;touwversiering;touwversiering;TOUWVRS;NEOMA;Neolithicum midden A: 4200 - 3400 vC;Neolithicum: 5300 - 2000 vC;BRONSMA;Bronstijd midden A: 1800 - 1500 vC;Bronstijd: 2000 - 800 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd;;;;versiering op rand/binnenkant rand;versiering op rand/binnenkant rand;VRSOPRND;NEOVB;Neolithicum vroeg B: 4900 - 4200 vC;Neolithicum: 5300 - 2000 vC;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd;;;;versiering tegen rand;versiering tegen rand;VRSTRND;NEOVA;Neolithicum vroeg A: 5300 - 4900 vC;Neolithicum: 5300 - 2000 vC;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;Aardewerk, handgevormd:1-ledig profiel;Aardewerk, handgevormd:1-ledig profiel;PROF1;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:1-ledig profiel;;;;complexe randversiering/golfrand;complexe randversiering/golfrand;VRSCMPLX;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:1-ledig profiel;;;;Kalenderberg-/reliefversiering;Kalenderberg-/reliefversiering;KALENDER;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:1-ledig profiel;;;;kamstreekversiering;kamstreekversiering;KAMSTRK;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:1-ledig profiel;;;;kerfsnedeversiering;kerfsnedeversiering;KERFSNED;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:1-ledig profiel;;;;versiering op rand/binnenkant rand;versiering op rand/binnenkant rand;VRSOPRND;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:1-ledig profiel;;;;versiering tegen rand;versiering tegen rand;VRSTRND;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;Aardewerk, handgevormd:1-ledig, hoge vorm;Aardewerk, handgevormd:1-ledig, hoge vorm;PROF1H;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:1-ledig, hoge vorm;;;;complexe randversiering/golfrand;complexe randversiering/golfrand;VRSCMPLX;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:1-ledig, hoge vorm;;;;Kalenderberg-/reliefversiering;Kalenderberg-/reliefversiering;KALENDER;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:1-ledig, hoge vorm;;;;kamstreekversiering;kamstreekversiering;KAMSTRK;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:1-ledig, hoge vorm;;;;kerfsnedeversiering;kerfsnedeversiering;KERFSNED;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:1-ledig, hoge vorm;;;;versiering op rand/binnenkant rand;versiering op rand/binnenkant rand;VRSOPRND;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:1-ledig, hoge vorm;;;;versiering tegen rand;versiering tegen rand;VRSTRND;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;Aardewerk, handgevormd:1-ledig, lage vorm;Aardewerk, handgevormd:1-ledig, lage vorm;PROF1L;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:1-ledig, lage vorm;;;;complexe randversiering/golfrand;complexe randversiering/golfrand;VRSCMPLX;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:1-ledig, lage vorm;;;;dekseldoos;dekseldoos;DEKSELDS;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;IJZV;IJzertijd vroeg: 800 - 500 vC;IJzertijd: 800 - 12 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:1-ledig, lage vorm;;;;dekseldoos, kerfsnedeversiering;dekseldoos, kerfsnedeversiering;DEKSELDK;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:1-ledig, lage vorm;;;;Kalenderberg-/reliefversiering;Kalenderberg-/reliefversiering;KALENDER;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:1-ledig, lage vorm;;;;kamstreekversiering;kamstreekversiering;KAMSTRK;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:1-ledig, lage vorm;;;;kerfsnedeversiering;kerfsnedeversiering;KERFSNED;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:1-ledig, lage vorm;;;;lappenschaal;lappenschaal;LAPPENS;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;IJZV;IJzertijd vroeg: 800 - 500 vC;IJzertijd: 800 - 12 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:1-ledig, lage vorm;;;;parasolschaal;parasolschaal;PARASOL;IJZM;IJzertijd midden: 500 - 250 vC;IJzertijd: 800 - 12 vC;IJZM;IJzertijd midden: 500 - 250 vC;IJzertijd: 800 - 12 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:1-ledig, lage vorm;;;;schaal met haakrand;schaal met haakrand;HAAKRAND;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;IJZM;IJzertijd midden: 500 - 250 vC;IJzertijd: 800 - 12 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:1-ledig, lage vorm;;;;versiering op rand/binnenkant rand;versiering op rand/binnenkant rand;VRSOPRND;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:1-ledig, lage vorm;;;;versiering tegen rand;versiering tegen rand;VRSTRND;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;Aardewerk, handgevormd:2-ledig profiel;Aardewerk, handgevormd:2-ledig profiel;PROF2;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:2-ledig profiel;;;;complexe randversiering/golfrand;complexe randversiering/golfrand;VRSCMPLX;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:2-ledig profiel;;;;Kalenderberg-/reliefversiering;Kalenderberg-/reliefversiering;KALENDER;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:2-ledig profiel;;;;kamstreekversiering;kamstreekversiering;KAMSTRK;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:2-ledig profiel;;;;kerfsnedeversiering;kerfsnedeversiering;KERFSNED;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:2-ledig profiel;;;;versiering op rand/binnenkant rand;versiering op rand/binnenkant rand;VRSOPRND;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:2-ledig profiel;;;;versiering tegen rand;versiering tegen rand;VRSTRND;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;Aardewerk, handgevormd:2-ledig, hoge vorm;Aardewerk, handgevormd:2-ledig, hoge vorm;PROF2H;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:2-ledig, hoge vorm;;;;complexe randversiering/golfrand;complexe randversiering/golfrand;VRSCMPLX;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:2-ledig, hoge vorm;;;;Kalenderberg-/reliefversiering;Kalenderberg-/reliefversiering;KALENDER;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:2-ledig, hoge vorm;;;;kamstreekversiering;kamstreekversiering;KAMSTRK;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:2-ledig, hoge vorm;;;;kerfsnedeversiering;kerfsnedeversiering;KERFSNED;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:2-ledig, hoge vorm;;;;versiering op rand/binnenkant rand;versiering op rand/binnenkant rand;VRSOPRND;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:2-ledig, hoge vorm;;;;versiering tegen rand;versiering tegen rand;VRSTRND;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;Aardewerk, handgevormd:2-ledig, lage vorm;Aardewerk, handgevormd:2-ledig, lage vorm;PROF2L;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Aardewerk, handgevormd:2-ledig, lage vorm;;;;complexe randversiering/golfrand;complexe randversiering/golfrand;VRSCMPLX;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;;4
